sku_code,sap_code,sap_code_2,updated_date,sku_row_no,type,com_code,product_name,unit,category,pcs_per_carton,carton_length_mm,carton_width_mm,carton_height_mm,pcs_per_pallet,cartons_per_layer,layers_per_pallet,loose_pcs_per_pallet,volume_m3,carton_volume_from_dims_m3,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg,pallet_base_pcs_capacity,weight_conflict_flag,imputation_notes
4200000027,4200000027,4200000027,2020-05-22,140,Fan,B08002-LV0,Quạt bàn ASIAvina - B08002-LV0 - Lá mạ,CÁI,Fan,1,260,215,390,60,15,4,0,,0.021801,0.021801,,,60,0,
4200000030,4200000030,4200000030,2020-05-22,141,Fan,B12001-EV0,Quạt bàn ASIAvina - B12001-EV0 - Thiên thanh,CÁI,Fan,1,440,190,370,48,12,4,0,,0.030932,0.030932,3.0,3.0,48,0,
4200000031,4200000031,4200000031,2020-05-22,142,Fan,B12001-LV0,Quạt bàn ASIAvina - B12001-LV0 - Lá mạ,CÁI,Fan,1,440,190,370,48,12,4,0,,0.030932,0.030932,2.9,2.9,48,0,
4200000040,4200000040,4200000040,2020-05-22,143,Fan,B12004-LV0,Quạt bàn ASIAvina - B12004-LV0 - Lá mạ,CÁI,Fan,1,370,195,370,60,,,0,,0.0266955,0.0266955,,,,0,
4200000046,4200000046,4200000046,2020-05-22,144,Fan,B16001-EV0,Quạt bàn ASIAvina - B16001-EV0 - Thiên thanh,CÁI,Fan,1,450,190,450,40,12,3,4,,0.038475,0.038475,3.1,3.1,36,0,
4200000047,4200000047,4200000047,2020-05-22,145,Fan,B16001-LV0,Quạt bàn ASIAvina - B16001-LV0 - Lá mạ,CÁI,Fan,1,450,190,450,40,12,3,4,,0.038475,0.038475,3.1,3.1,36,0,
4200000055,4200000055,4200000055,2020-05-22,146,Fan,B16003-DV0,Quạt bàn ASIAvina - B16003-DV0 - Đen,CÁI,Fan,1,450,190,450,40,12,3,4,,0.038475,0.038475,3.5,3.5,36,0,
4200000068,4200000068,4200000068,2020-05-22,147,Fan,D16008-DV0,Quạt đứng ASIAvina - D16008-DV0 - Đen,CÁI,Fan,1,470,210,460,34,,,0,,0.045402,0.045402,,,,0,
4200000070,4200000070,4200000070,2020-05-22,148,Fan,D16009-XV0,Quạt đứng ASIAvina - D16009-XV0 - Xám,CÁI,Fan,1,820,220,470,20,6,3,2,,0.084788,0.084788,5.5,5.5,18,0,
4200000071,4200000071,4200000071,2020-05-22,149,Fan,D16010-EV0,Quạt đứng ASIAvina - D16010-EV0 - Thiên thanh,CÁI,Fan,1,450,220,600,28,10,2,8,,0.0594,0.0594,5.0,5.0,20,0,
4200000074,4200000074,4200000074,2020-05-22,150,Fan,D16011-EV0,Quạt đứng ASIAvina - D16011-EV0 - Thiên thanh,CÁI,Fan,1,460,210,590,28,10,2,8,,0.056994,0.056994,,,20,0,
4200000075,4200000075,4200000075,2020-05-22,151,Fan,D16011-LV0,Quạt đứng ASIAvina - D16011-LV0 - Lá mạ,CÁI,Fan,1,460,210,590,28,10,2,8,,0.056994,0.056994,,,20,0,
4200000076,4200000076,4200000076,2020-05-22,152,Fan,D16011-XV0,Quạt đứng ASIAvina - D16011-XV0 - xám,CÁI,Fan,1,460,210,590,28,10,2,8,,0.056994,0.056994,,,20,0,
4200000077,4200000077,4200000077,2020-05-22,153,Fan,D16012-DV0,Quạt đứng ASIAvina - D16012-DV0 - Đen,CÁI,Fan,1,815,215,465,20,6,3,2,,0.081479625,0.081479625,5.6,5.6,18,0,
4200000079,4200000079,4200000079,2020-05-22,154,Fan,D16013-XV0,Quạt đứng ASIAvina - D16013-XV0 - xám,CÁI,Fan,1,215,460,745,20,10,2,0,,0.0736805,0.07368050000000001,,,20,0,
4200000081,4200000081,4200000081,2020-05-22,155,Fan,D18001-DV0,Quạt đứng ASIAvina - D18001-DV0 - Đen,CÁI,Fan,1,495,225,490,30,10,3,0,,0.05457375,0.05457375,6.0,6.0,30,0,
4200000083,4200000083,4200000083,2020-05-22,156,Fan,D18002-XV0,Quạt đứng ASIAvina - D18002-XV0 - Xám,CÁI,Fan,1,495,220,490,30,10,3,0,,0.053361,0.05336100000000001,,,30,0,
4200000084,4200000084,4200000084,2020-05-22,157,Fan,D18003-DV0,Quạt đứng ASIAvina - D18003-DV0 - Đen,CÁI,Fan,1,495,220,490,30,10,3,0,,0.053361,0.05336100000000001,6.0,6.0,30,0,
4200000087,4200000087,4200000087,2020-05-22,158,Fan,D20002-DV0,Quạt đứng ASIAvina - D20002-DV0 - Đen,CÁI,Fan,1,550,220,555,22,9,2,4,,0.067155,0.067155,6.5,6.5,18,0,
4200000088,4200000088,4200000088,2020-05-22,159,Fan,D24001-DV0,Quạt đứng CN ASIAvina - D24001-DV0 - Đen,CÁI,Fan,1,700,255,680,12,6,2,0,,0.12138,0.12138,17.8,17.8,12,0,
4200000095,4200000095,4200000095,2020-05-22,160,Fan,F12001-LV0,Quạt hộp ASIAvina - F12001-LV0 - Lá mạ(KSD),CÁI,Fan,1,411,197,415,60,15,4,0,,0.033601305,0.033601305,3.5,3.5,60,0,
4200000097,4200000097,4200000097,2020-05-22,161,Fan,F12001-XV0,Quạt hộp ASIAvina - F12001-XV0 - Xám(KSD),CÁI,Fan,1,411,197,415,60,15,4,0,,0.033601305,0.033601305,,,60,0,
4200000100,4200000100,4200000100,2020-05-22,162,Fan,F12004-LV0,Quạt hộp ASIAvina - F12004-LV0 - Lá mạ(KSD),CÁI,Fan,1,410,200,440,51,15,3,6,,0.03608,0.03608,,,45,0,
4200000102,4200000102,4200000102,2020-05-22,163,Fan,F12004-XV0,Quạt hộp ASIAvina - F12004-XV0 - Xám,CÁI,Fan,1,410,200,440,51,15,3,6,,0.03608,0.03608,,,45,0,
4200000108,4200000108,4200000108,2020-05-22,164,Fan,F16002-LV0,Quạt hộp ASIAvina - F16002-LV0 - Lá mạ,CÁI,Fan,1,505,185,540,30,10,3,0,,0.0504495,0.0504495,,,30,0,
4200000110,4200000110,4200000110,2020-05-22,165,Fan,F16002-XV0,Quạt hộp ASIAvina - F16002-XV0 - Xám,CÁI,Fan,1,505,185,540,30,10,3,0,,0.0504495,0.0504495,,,30,0,
4200000111,4200000111,4200000111,2020-05-22,166,Fan,H08001-SV0,Quạt thông gió ASIAvina - H08001-SV0 - Sữa,CÁI,Fan,5,305,160,305,100,4,5,0,,0.014884,0.0029768,2.32,11.6,100,0,
4200000112,4200000112,4200000112,2020-05-22,167,Fan,H10001-SV0,Quạt thông gió ASIAvina - H10001-SV0 - Sữa,CÁI,Fan,5,360,170,360,60,3,4,0,,0.022032,0.0044064,2.7,13.5,60,0,
4200000114,4200000114,4200000114,2020-05-22,168,Fan,J48003-SV0,Quạt trần ASIAvina - J48003-SV0 - Sữa,CÁI,Fan,1,250,250,225,70,14,5,0,0.004083750000000001,0.0140625,0.01814625,5.3,5.3,70,0,
4200000117,4200000117,4200000117,2020-05-22,169,Fan,J56003-SV0,Quạt trần ASIAvina - J56003-SV0 - Sữa(KSD),CÁI,Fan,1,245,245,220,70,14,5,0,0.004714875,0.0132055,0.017920375,,,70,0,
4200000124,4200000124,4200000124,2020-05-22,170,Fan,L16003-XV1,Quạt treo ASIAvina - L16003-XV1 - Xám,CÁI,Fan,1,440,205,455,40,12,3,4,,0.041041,0.041041,,,36,0,
4200000125,4200000125,4200000125,2020-05-22,171,Fan,L16003-EV0,Quạt treo ASIAvina - L16003-EV0 - Thiên thanh,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000126,4200000126,4200000126,2020-05-22,172,Fan,L16003-LV0,Quạt treo ASIAvina - L16003-LV0 - Lá mạ,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000127,4200000127,4200000127,2020-05-22,173,Fan,L16003-SV0,Quạt treo ASIAvina - L16003-SV0 - Sữa,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000128,4200000128,4200000128,2020-05-22,174,Fan,L16003-XV0,Quạt treo ASIAvina - L16003-XV0 - Xám,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000132,4200000132,4200000132,2020-05-22,175,Fan,L16006-EV0,Quạt treo ASIAvina - L16006-EV0 - Thiên thanh,CÁI,Fan,1,455,200,465,40,12,3,4,,0.042315,0.04231500000000001,,,36,0,
4200000133,4200000133,4200000133,2020-05-22,176,Fan,L16006-LV0,Quạt treo ASIAvina - L16006-LV0 - Lá mạ,CÁI,Fan,1,455,200,465,40,12,3,4,,0.042315,0.04231500000000001,3.8,3.8,36,0,
4200000138,4200000138,4200000138,2020-05-22,177,Fan,L16009-DV0,Quạt treo ASIAvina - L16009-DV0 - Đen,CÁI,Fan,5,510,510,460,60,4,3,0,,0.119646,0.0239292,3.04,15.2,60,0,
4200000141,4200000141,4200000141,2020-05-22,178,Fan,L16010-EV0,Quạt treo ASIAvina - L16010-EV0 - Thiên thanh(KSD),CÁI,Fan,4,500,500,450,48,4,3,0,,0.1125,0.028125,,,48,0,
4200000142,4200000142,4200000142,2020-05-22,179,Fan,L16010-LV0,Quạt treo ASIAvina - L16010-LV0 - Lá mạ,CÁI,Fan,4,500,500,450,48,4,3,0,,0.1125,0.028125,,,48,0,
4200000146,4200000146,4200000146,2020-05-22,180,Fan,L16012-DV0,Quạt treo ASIAvina - L16012-DV0 - Đen,CÁI,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,,,36,0,
4200000149,4200000149,4200000149,2020-05-22,181,Fan,L16015-DV0,Quạt treo ASIAvina - L16015-DV0 - Đen(KSD),CÁI,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,,,36,0,
4200000150,4200000150,4200000150,2020-05-22,182,Fan,L18001-DV0,Quạt treo ASIAvina - L18001-DV0 - Đen,CÁI,Fan,5,550,550,500,60,4,3,0,,0.15125,0.03025,,,60,0,
4200000156,4200000156,4200000156,2020-05-22,183,Fan,L20002-DV0,Quạt treo ASIAvina - L20002-DV0 - Đen,CÁI,Fan,2,560,250,570,40,8,2,4,,0.0798,0.0399,4.4,8.8,32,0,
4200000157,4200000157,4200000157,2020-05-22,184,Fan,L24001-DV0,Quạt treo CN ASIAvina - L24001-DV0 - Đen,CÁI,Fan,1,690,195,690,16,8,2,0,,0.0928395,0.0928395,11.0,11.0,16,0,
4200000158,4200000158,4200000158,2020-05-22,185,Fan,QS1001-SV0,Quạt sạc ASIAvina - QS1001-SV0 - Sữa,CÁI,Fan,5,810,380,460,45,3,3,0,,0.141588,0.02831760000000001,3.36,16.8,45,0,
4200000160,4200000160,4200000160,2020-05-22,186,Fan,T20004-XV0,Quạt tháp ASIAvina - T20004-XV0 - Xám,CÁI,Fan,1,885,200,245,36,,,0,,0.043365,0.043365,5.3,5.3,,0,
4200000161,4200000161,4200000161,2020-05-22,187,Fan,V04001-SV0,Quạt hút ASIAvina - V04001-SV0 - Sữa,CÁI,Fan,1,360,300,230,66,11,6,0,,0.02484,0.02484,2.0,2.0,66,0,
4200000162,4200000162,4200000162,2020-05-22,188,Fan,X16001-SV0,Quạt trần đảo ASIAvina - X16001-SV0 - Sữa,CÁI,Fan,1,460,260,460,28,8,3,4,,0.055016,0.055016,4.0,4.0,24,0,
4200000163,4200000163,4200000163,2020-05-22,189,Fan,X16001-XV0,Quạt trần đảo ASIAvina - X16001-XV0 - Xám,CÁI,Fan,1,460,260,460,28,8,3,4,,0.055016,0.055016,3.5,3.5,24,0,
4200000164,4200000164,4200000164,2020-05-22,190,Fan,X16002-XV0,Quạt trần đảo ASIAvina - X16002-XV0 - Xám,CÁI,Fan,1,450,265,460,28,8,3,4,,0.054855,0.054855,4.0,4.0,24,0,
4200000165,4200000165,4200000165,2020-05-22,191,Fan,B12005-XV0,Quạt bàn ASIAvina - B12005-XV0 - Xám,CÁI,Fan,4,600,500,360,48,4,3,0,,0.108,0.027,2.6,10.4,48,0,
4200000166,4200000166,4200000166,2020-05-22,192,Fan,D16016-DV0,Quạt đứng ASIAvina - D16016-DV0 - Đen,CÁI,Fan,1,565,210,460,31,9,3,4,,0.054579,0.054579,6.0,6.0,27,0,
4200000175,4200000175,4200000175,2020-05-22,193,Fan,A16001-EA0,Quạt lửng ASIAvina - A16001-EA0 - Thiên thanh,CÁI,Fan,1,390,390,430,18,6,3,0,,0.065403,0.065403,,,18,0,
4200000183,4200000183,4200000183,2020-05-22,194,Fan,A16008-DM0,Quạt lửng ASIAvina - A16008-DM0 - Đen,CÁI,Fan,1,560,505,460,12,4,3,0,,0.130088,0.130088,,,12,0,
4200000192,4200000192,4200000192,2020-05-22,195,Fan,D18001-DB0,Quạt đứng ASIAvina - D18001-DB0 - Đen,CÁI,Fan,1,495,225,490,30,10,3,0,,0.05457375,0.05457375,,,30,0,
4200000193,4200000193,4200000193,2020-05-22,196,Fan,D18001-DM0,Quạt đứng ASIAvina - D18001-DM0 - Đen,CÁI,Fan,1,495,225,490,30,10,3,0,,0.05457375,0.05457375,,,30,0,
4200000196,4200000196,4200000196,2020-05-22,197,Fan,L16003-EM0,Quạt treo ASIAvina - L16003-EM0 - Thiên thanh(KSD),CÁI,Fan,1,440,205,455,40,12,3,4,,0.041041,0.041041,,,36,0,
4200000197,4200000197,4200000197,2020-05-22,198,Fan,L16003-LM0,Quạt treo ASIAvina - L16003-LM0 - Lá mạ,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000198,4200000198,4200000198,2020-05-22,199,Fan,L16003-XA0,Quạt treo ASIAvina - L16003-XA0 - Xám,CÁI,Fan,4,500,500,450,192,16,3,0,,0.1125,0.028125,,,192,0,
4200000199,4200000199,4200000199,2020-05-22,200,Fan,L16009-DM0,Quạt treo ASIAvina - L16009-DM0 - Đen,CÁI,Fan,1,450,200,460,40,12,3,4,,0.0414,0.0414,,,36,0,
4200000204,4200000204,4200000204,2020-05-22,201,Fan,L16011-SS0,Quạt treo ASIAvina - L16011-SS0 - Sữa(KSD),CÁI,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,,,36,0,
4200000206,4200000206,4200000206,2020-05-22,202,Fan,X16001-XM0,Quạt trần đảo ASIAvina - X16001-XM0 - Xám,CÁI,Fan,1,460,260,460,26,8,3,2,,0.055016,0.055016,,,24,0,
4200000208,4200000208,4200000208,2020-05-22,203,Fan,D18005-DV0,Quạt đứng ASIAvina - D18005-DV0 - đen,CÁI,Fan,1,525,230,525,30,10,3,0,,0.06339375,0.06339375,6.5,6.5,30,0,
4200000209,4200000209,4200000209,2020-05-22,204,Fan,L16013-XV0,Quạt treo ASIAvina - L16013-XV0 - Xám,CÁI,Fan,4,500,500,460,48,4,3,0,,0.115,0.02875,,,48,0,
4200000210,4200000210,4200000210,2020-05-22,205,Fan,L18004-DV0,Quạt treo ASIAvina - L18004-DV0 - Đen,CÁI,Fan,1,500,195,495,40,12,3,4,,0.0482625,0.0482625,,,36,0,
4200000211,4200000211,4200000211,2020-05-22,206,Fan,X16002-SV0,Quạt trần đảo ASIAvina - X16002-SV0 - Sữa,CÁI,Fan,1,450,265,460,28,8,3,4,,0.054855,0.054855,4.0,4.0,24,0,
4200000212,4200000212,4200000212,2020-05-22,207,Fan,A16017-XV0,Quạt lửng ASIAvina - A16017-XV0 - Xám,CÁI,Fan,1,760,200,460,20,6,3,2,,0.06992,0.06992000000000001,5.0,5.0,18,0,
4200000213,4200000213,4200000213,2020-05-22,208,Fan,B16017-XV0,Quạt bàn ASIAvina - B16017-XV0 - Xám,CÁI,Fan,1,520,195,460,34,10,3,4,,0.046644,0.046644,4.0,4.0,30,0,
4200000214,4200000214,4200000214,2020-05-22,209,Fan,D16017-XV0,Quạt đứng ASIAvina - D16017-XV0 - Xám,CÁI,Fan,1,1030,210,470,17,5,3,2,,0.101661,0.101661,6.0,6.0,15,0,
4200000215,4200000215,4200000215,2020-05-22,210,Fan,L16017-XV0,Quạt treo ASIAvina - L16017-XV0 - Xám,CÁI,Fan,1,475,210,455,34,10,3,4,,0.04538625,0.04538625,4.0,4.0,30,0,
4200000216,4200000216,4200000216,2020-05-22,211,Fan,A18001-XV0,Quạt lửng ASIAvina - A18001-XV0 - Xám,CÁI,Fan,1,470,220,470,,,,,,0.048598,0.048598,8.2,8.2,,0,
4200000217,4200000217,4200000217,2020-05-22,212,Fan,B18001-XV0,Quạt bàn ASIAvina - B18001-XV0 - Xám,CÁI,Fan,1,650,210,520,18,6,3,0,,0.07098,0.07098,6.0,6.0,18,0,
4200000218,4200000218,4200000218,2020-05-22,213,Fan,A16010-XV0,Quạt lửng ASIAvina - A16010-XV0 - Xám,CÁI,Fan,4,590,502,470,48,4,3,0,,0.1392046,0.03480115,3.8,15.2,48,0,
4200000223,4200000223,4200000223,2020-05-22,214,Fan,VF3617O1,Quạt bàn Tefal - VF3617O1 - Nâu,CÁI,Fan,1,530,190,460,34,10,3,4,,0.046322,0.046322,4.6,4.6,30,0,
4200000224,4200000224,4200000224,2020-05-22,215,Fan,VF3627O1,Quạt lửng Tefal - VF3627O1 - Nâu,CÁI,Fan,1,750,200,450,23,7,3,2,,0.0675,0.0675,4.0,4.0,21,0,
4200000225,4200000225,4200000225,2020-05-22,216,Fan,VF3637O1,Quạt treo Tefal - VF3637O1 - Nâu,CÁI,Fan,1,495,220,460,34,10,3,4,,0.050094,0.05009400000000001,3.5,3.5,30,0,
4200000226,4200000226,4200000226,2020-05-22,217,Fan,VF3647O1,Quạt đứng Tefal - VF3647O1 - Nâu,CÁI,Fan,1,580,210,450,31,9,3,4,,0.05481,0.05481,,,27,0,
4200000228,4200000228,4200000228,2020-05-22,218,Fan,X16001-XS0,Quạt trần đảo ASIAvina - X16001-XS0 - Xám,CÁI,Fan,1,450,265,460,28,,,0,,0.054855,0.054855,,,,0,
4200000229,4200000229,4200000229,2020-05-22,219,Fan,X16001-SM0,Quạt trần đảo ASIAvina - X16001-SM0 - Sữa,CÁI,Fan,1,460,260,460,26,8,3,2,,0.055016,0.055016,,,24,0,
4200000230,4200000230,4200000230,2020-05-22,220,Fan,D16005-OV0,Quạt đứng ASIAvina - D16005-OV0 - Đỏ,CÁI,Fan,1,460,210,580,80,10,8,0,,0.056028,0.056028,,,80,0,
4200000245,4200000245,4200000245,2020-05-22,221,Fan,A16017-LV0,Quạt lửng ASIAvina - A16017-LV0 - Lá mạ,CÁI,Fan,1,760,200,460,20,6,3,2,,0.06992,0.06992000000000001,5.0,5.0,18,0,
4200000246,4200000246,4200000246,2020-05-22,222,Fan,B16017-LV0,Quạt bàn ASIAvina - B16017-LV0 - Lá mạ,CÁI,Fan,1,520,195,460,34,10,3,4,,0.046644,0.046644,4.0,4.0,30,0,
4200000247,4200000247,4200000247,2020-05-22,223,Fan,L16017-LV0,Quạt treo ASIAvina - L16017-LV0 - Lá mạ,CÁI,Fan,1,475,210,455,34,10,3,4,,0.04538625,0.04538625,4.0,4.0,30,0,
4200000248,4200000248,4200000248,2020-05-22,224,Fan,D16017-LV0,Quạt đứng ASIAvina - D16017-LV0 - Lá mạ,CÁI,Fan,1,1030,210,470,17,5,3,2,,0.101661,0.101661,,,15,0,
4200000249,4200000249,4200000249,2020-05-22,225,Fan,A16017-EV0,Quạt lửng ASIAvina - A16017-EV0 - Thiên thanh,CÁI,Fan,1,760,200,460,20,6,3,2,,0.06992,0.06992000000000001,5.0,5.0,18,0,
4200000250,4200000250,4200000250,2020-05-22,226,Fan,B16017-EV0,Quạt bàn ASIAvina - B16017-EV0 - Thiên thanh,CÁI,Fan,1,520,195,460,34,10,3,4,,0.046644,0.046644,4.0,4.0,30,0,
4200000251,4200000251,4200000251,2020-05-22,227,Fan,L16017-EV0,Quạt treo ASIAvina - L16017-EV0 - Thiên thanh,CÁI,Fan,1,475,210,455,34,10,3,4,,0.04538625,0.04538625,,,30,0,
4200000252,4200000252,4200000252,2020-05-22,228,Fan,D16017-EV0,Quạt đứng ASIAvina - D16017-EV0 - Thiên thanh,CÁI,Fan,1,1030,210,470,17,5,3,2,,0.101661,0.101661,,,15,0,
4200000254,4200000254,4200000254,2020-05-22,229,Fan,D18003-DS0,Quạt đứng ASIAvina - D18003-DS0 - Đen,CÁI,Fan,1,495,220,490,30,10,3,0,,0.053361,0.05336100000000001,6.0,6.0,30,0,
4200000257,4200000257,4200000257,2020-05-22,230,Fan,A16001-LS1,Quạt lửng ASIAvina - A16001-LS1 - Lá mạ,CÁI,Fan,4,590,500,470,48,4,3,0,,0.13865,0.0346625,4.05,16.2,48,0,
4200000258,4200000258,4200000258,2020-05-22,231,Fan,A16001-OS1,Quạt lửng ASIAvina - A16001-OS1 - Đỏ,CÁI,Fan,4,590,500,470,48,4,3,0,,0.13865,0.0346625,4.05,16.2,48,0,
4200000263,4200000263,4200000263,2020-05-22,232,Fan,D16011-OV1,Quạt đứng ASIAvina - D16011-OV1 - Đỏ(KSD),CÁI,Fan,1,460,210,590,28,10,2,8,,0.056994,0.056994,,,20,0,
4200000276,4200000276,4200000276,2020-05-22,233,Fan,D18005-DM0,Quạt đứng ASIAvina - D18005-DM0 - đen,CÁI,Fan,1,525,230,525,30,10,3,0,,0.06339375,0.06339375,,,30,0,
4200000279,4200000279,4200000279,2020-05-22,234,Fan,HF1401-TV0,Quạt sưởi ASIAvina - HF1401-TV0 - trắng,CÁI,Fan,1,400,400,460,18,6,3,0,,0.0736,0.0736,3.5,3.5,18,0,
4200000282,4200000282,4200000282,2020-05-22,235,Fan,A16001-EV1,Quạt lửng ASIAvina - A16001-EV1 - Thiên thanh,CÁI,Fan,1,390,390,430,18,6,3,0,,0.065403,0.065403,,,18,0,
4200000283,4200000283,4200000283,2020-05-22,236,Fan,A16001-LV1,Quạt lửng ASIAvina - A16001-LV1 - Lá mạ,CÁI,Fan,1,390,390,430,18,6,3,0,,0.065403,0.065403,,,18,0,
4200000284,4200000284,4200000284,2020-05-22,237,Fan,B12005-XV1,Quạt bàn ASIAvina - B12005-XV1 - Xám,CÁI,Fan,1,370,300,470,27,9,3,0,,0.05217,0.05217,2.9,2.9,27,0,
4200000286,4200000286,4200000286,2020-05-22,238,Fan,L24001-DS0,Quạt treo CN ASIAvina - L24001-DS0 - Đen,CÁI,Fan,1,690,195,690,17,,,0,,0.0928395,0.0928395,,,,0,
4200000288,4200000288,4200000288,2020-05-22,239,Fan,A16001-XV0,Quạt lửng ASIAvina - A16001-XV0 - Xám(KSD),CÁI,Fan,4,590,500,470,48,4,3,0,,0.13865,0.0346625,,,48,0,
4200000289,4200000289,4200000289,2020-05-22,240,Fan,A16001-XV1,Quạt lửng ASIAvina - A16001-XV1 - Xám,CÁI,Fan,1,390,390,430,18,6,3,0,,0.065403,0.065403,4.5,4.5,18,0,
4200000290,4200000290,4200000290,2020-05-22,241,Fan,B16001-XV0,Quạt bàn ASIAvina - B16001-XV0 - Xám (KSD),CÁI,Fan,1,450,190,450,40,12,3,4,,0.038475,0.038475,,,36,0,
4200000291,4200000291,4200000291,2020-05-22,242,Fan,L16006-ES0,Quạt treo ASIAvina - L16006-ES0 - Thiên thanh,CÁI,Fan,1,455,200,465,40,12,3,4,,0.042315,0.04231500000000001,,,36,0,
4200000292,4200000292,4200000292,2020-05-22,243,Fan,B12005-OV0,Quạt bàn ASIAvina - B12005-OV0 - Đỏ,CÁI,Fan,4,600,500,360,48,4,3,0,,0.108,0.027,2.75,11.0,48,0,
4200000293,4200000293,4200000293,2020-05-22,244,Fan,L16013-OV0,Quạt treo ASIAvina - L16013-OV0 - Đỏ(KSD),CÁI,Fan,4,500,500,460,48,4,3,0,,0.115,0.02875,,,48,0,
4200000294,4200000294,4200000294,2020-05-22,245,Fan,A16010-OV0,Quạt lửng ASIAvina - A16010-OV0 - Đỏ,CÁI,Fan,4,590,502,470,48,4,3,0,,0.1392046,0.03480115,3.25,13.0,48,0,
4200000295,4200000295,4200000295,2020-05-22,246,Fan,A16010-XV1,Quạt lửng ASIAvina - A16010-XV1 - Xám,CÁI,Fan,1,400,405,408,18,6,3,0,,0.066096,0.066096,3.5,3.5,18,0,
4200000296,4200000296,4200000296,2020-05-22,247,Fan,A16010-OV1,Quạt lửng ASIAvina - A16010-OV1 - Đỏ,CÁI,Fan,1,400,405,408,24,6,4,0,,0.066096,0.066096,13.0,13.0,24,0,
4200000298,4200000298,4200000298,2020-05-22,248,Fan,B12005-OV1,Quạt bàn ASIAvina - B12005-OV1 - Đỏ,CÁI,Fan,1,370,300,470,27,9,3,0,,0.05217,0.05217,2.6,2.6,27,0,
4200000302,4200000302,4200000302,2020-05-22,249,Fan,L16003-LV1,Quạt treo ASIAvina - L16003-LV1 - Lá mạ,CÁI,Fan,1,440,205,455,40,12,3,4,,0.041041,0.041041,3.5,3.5,36,0,
4200000303,4200000303,4200000303,2020-05-22,250,Fan,L16003-EV1,Quạt treo ASIAvina - L16003-EV1 - Thiên thanh,CÁI,Fan,1,440,205,455,40,12,3,4,,0.041041,0.041041,,,36,0,
4200000304,4200000304,4200000304,2020-05-22,251,Fan,L16009-DV1,Quạt treo ASIAvina - L16009-DV1 - Đen,CÁI,Fan,1,450,200,460,40,12,3,4,,0.0414,0.0414,3.4,3.4,36,0,
4200000305,4200000305,4200000305,2020-05-22,252,Fan,L16013-OV1,Quạt treo ASIAvina - L16013-OV1 - Đỏ,CÁI,Fan,1,450,200,460,40,12,3,4,,0.0414,0.0414,,,36,0,
4200000306,4200000306,4200000306,2020-05-22,253,Fan,L16013-XV1,Quạt treo ASIAvina - L16013-XV1 - Xám,CÁI,Fan,1,450,200,460,40,12,3,4,,0.0414,0.0414,,,36,0,
4200000307,4200000307,4200000307,2020-05-22,254,Fan,J56004-SV0,Quạt trần ASIAvina - J56004-SV0 - sữa,CÁI,Fan,1,245,245,220,70,14,5,0,0.004714875,0.0132055,0.017920375,4.5,4.5,70,0,
4200000308,4200000308,4200000308,2020-05-22,255,Fan,J48004-SV0,Quạt trần ASIAvina - J48004-SV0 - sữa,CÁI,Fan,1,250,250,225,70,14,5,0,0.004083750000000001,0.0140625,0.01814625,5.3,5.3,70,0,
4200000309,4200000309,4200000309,2020-05-22,256,Fan,F12001-LV1,Quạt hộp ASIAvina - F12001-LV1 - Lá mạ,CÁI,Fan,1,410,190,415,53,15,3,8,,0.0323285,0.0323285,3.2,3.2,45,0,
4200000312,4200000312,4200000312,2020-05-22,257,Fan,D24001-DS0,Quạt đứng ASIAvina - D24001-DS0 - Đen,CÁI,Fan,1,700,255,680,13,6,2,1,,0.12138,0.12138,,,12,0,
4200000313,4200000313,4200000313,2020-05-22,258,Fan,L18002-DS0,Quạt treo ASIAvina - L18002-DS0 - Đen,CÁI,Fan,5,500,195,495,180,12,3,0,,0.0482625,0.0096525,,,180,0,
4200000314,4200000314,4200000314,2020-05-22,259,Fan,F12001-XV1,Quạt hộp ASIAvina - F12001-XV1 - Xám,CÁI,Fan,1,410,190,415,53,15,3,8,,0.0323285,0.0323285,3.5,3.5,45,0,
4200000315,4200000315,4200000315,2020-05-22,260,Fan,F16001-LV1,Quạt hộp ASIAvina - F16001-LV1 - Lá mạ,CÁI,Fan,1,520,230,560,26,9,2,8,,0.066976,0.06697600000000001,4.5,4.5,18,0,
4200000316,4200000316,4200000316,2020-05-22,261,Fan,F12004-LV1,Quạt hộp ASIAvina - F12004-LV1 - Lá mạ,CÁI,Fan,1,410,200,440,51,15,3,6,,0.03608,0.03608,3.5,3.5,45,0,
4200000317,4200000317,4200000317,2020-05-22,262,Fan,F12004-XV1,Quạt hộp ASIAvina - F12004-XV1 - Xám,CÁI,Fan,1,410,200,440,51,15,3,6,,0.03608,0.03608,3.5,3.5,45,0,
